point_id,point_name,f1_O3,f2_C2,f3_O3-C2,f4_H4,f5_H4,f6_H4,f7_H5,f8_H5,f9_H5,f10_H6,f11_H6,f12_H6,f13_H7,f14_H7,f15_H7,f16_H8,f17_H8,f18_H8,f19_H9,f20_H9,f21_H9,wfn_energy,iqa,integration_error,q00,q10,q11c,q11s,q20,q21c,q21s,q22c,q22s,q30,q31c,q31s,q32c,q32s,q33c,q33s,q40,q41c,q41s,q42c,q42s,q43c,q43s,q44c,q44s
30,ETL-SAMPLE-50000029,2.5774373871442307,2.9411371702693314,2.0183821784148464,2.102750366577344,2.473685699398988,-2.1250689796109032,1.9938575729874215,0.7266980539840976,-2.2977292012209913,4.053773022173782,1.9321730402433124,1.7030083993488372,4.289946612891478,1.1604306700977212,1.9054828806613713,3.9145182691927545,1.6800556557913127,2.5444861174102096,3.6837182347765363,1.4633168109204124,-0.4940264417445602,-155.042513790989,-38.030694582,-0.00030011492009,0.66746807674,0.04315820571089604,0.5968616699723968,-0.054466411164645914,-0.34477837049866805,-0.08277488461465873,0.0018271609890017485,0.5889158119168899,0.03980479692217334,-0.060446482976632104,-0.8035758387936928,-1.7455518195436626,0.16754090690921286,0.1331491053378835,1.095901107610053,-0.33191741248897055,-1.5173157332153708,0.002676763358068555,0.3507770203339455,-0.3555235991315675,2.444215621809075,0.05643709383391245,-0.3092173203529547,-0.990498550655158,0.09112226739178164
31,ETL-SAMPLE-50000030,2.70506812186078,2.828761374348868,1.8129228063933658,2.024937420048853,0.49338012660868263,-2.2343083311431893,2.0950454988281497,2.4480763571081217,-2.0782989648850205,4.076337063237585,1.3739848287225713,2.2776999224555885,3.9649949097675523,1.2262174071159166,1.4202612470643656,4.034741534678051,2.025939741180525,1.6377057417943743,3.7287916539460895,1.1331641240749444,0.29005086968913,-155.042389394641,-38.044000948,0.0004487274791,0.55106267663,0.05649675715548136,0.5625443611779553,0.02059816800739489,-0.17993515711037128,-0.07534559236444259,0.06573576179562683,0.3335111977366634,-0.00423070874009258,0.3799296042089557,-1.0753841765480143,-1.8467826130080915,0.310761361700322,-0.1840547548932115,1.0653216397078178,-0.4605541904016528,-1.261572890318143,-0.35171126180453827,-0.4324967264879288,-0.5804726327815534,2.573573766879803,-0.6368007443942681,-0.02445313778042427,-0.7396923916647509,-0.07678654258616442
32,ETL-SAMPLE-50000031,2.554024684127134,3.0315226395445727,2.024565872435838,2.2249954059332175,0.6449571705829661,-2.088703276539223,2.1855923626390963,2.5446959520465633,-2.2460712912579317,4.237116315255809,1.8598821947592914,2.429005695372228,4.286563266117344,1.1255439579572581,2.1323365300618007,4.005375778185584,1.6598916193856463,1.504217087702581,3.4345959146234235,1.0686552593471619,0.25238857006123366,-155.031996309649,-38.034136902,-0.00029075921839,0.61899911618,-0.033705387176019175,0.7264330223055778,0.04573837807183451,-0.31357295719057343,0.052671873019818655,-0.0960845834428407,0.5609550759752404,-0.07110791305563852,-0.12488555938576172,-0.9486277648579811,-1.9690785553237697,-0.16656103034730746,-0.011595984184592414,0.9930950780384806,-0.18159848929562158,-1.668744470286212,0.16552911996824848,0.1555144102211096,-0.2099567685625406,2.7216638940995423,0.4145385951570458,0.2806039416154692,-1.353887204531091,-0.09630538844205874
33,ETL-SAMPLE-50000032,2.5428993914375475,3.050790051316165,1.9316325177213012,2.1310907283676457,0.6307424513405127,-2.2721912290565682,2.0155912672313847,2.3309105762961044,-2.0286897909170287,3.864113701150343,1.5913947359896277,1.4071481726759345,4.288284334118449,1.9801599159760201,2.2072709920724236,4.326259335509669,1.1373267891205865,2.0612318655496265,3.476928251164947,1.1309280541725684,0.25829080931985493,-155.029939715114,-38.032423092,-0.00041672462661,0.66551092898,-0.00337386741154605,0.6929322659933599,-0.05919889689767244,-0.470374002493076,-0.07365727699479684,0.08620919288902176,0.3891994905353102,0.12578743351907412,0.34896122372820093,-0.8384790721543383,-1.7454834443222467,0.4124123235418774,-0.07794017108896636,1.133964727750923,-0.2946111179356979,-1.7263666720420077,-0.5602444817365383,-0.4716041219523205,-0.012135653071782968,2.2812178205235005,-0.34843412188661765,-0.4571535598605374,-1.2317108076919356,0.06083591133576777
34,ETL-SAMPLE-50000033,2.6651538886456265,2.9232901510734006,1.7595428465732943,2.099366492907004,0.7207574571109292,-2.109072890414399,2.1462006191613754,2.7026415672888278,-2.0361291307301865,4.114774635592003,1.9920399289212878,1.5521837149816,4.052329760320338,1.5164210012184551,2.275737216326393,4.299237119259613,1.172674471984001,1.4886620980677163,3.461961206007881,1.9753480396980065,0.3286422378084494,-155.033635983663,-38.047417098,0.00010645428963,0.53912427233,0.012594738677601622,0.6486814702098271,0.012992508148615266,-0.20790890973386406,-0.04931851532712667,-0.08133331914636892,0.31797844155866284,-0.014855865681838614,-0.6203497830488699,-0.9330976527507538,-1.8985732018282757,-0.1002401969487931,0.3286920632109599,1.0323474707531275,-0.4383770957629397,-1.0769979316593885,0.7500307104610425,0.7493596321517245,-0.5698692694611508,2.7629970113417994,0.43121339911553663,-0.11819533991230774,-0.7465429624522085,-0.0761884687646994
35,ETL-SAMPLE-50000034,2.648970166853448,2.9978582790271586,1.9437413376759727,1.9785020244139873,2.6003817304397714,-2.1669312655152715,2.1267925256203615,0.6436469626712291,-2.0264974398955546,4.139779574045269,1.6769504851641959,2.4105751000442828,4.190438765977121,1.9637385402694856,1.6512968829859158,4.351140954132439,1.1798173346757856,1.6909590997194086,3.9359320262172663,1.275757532908436,0.3433150302995445,-155.041833522244,-38.037999298,-0.00015273012759,0.60844418422,-0.08071847347746275,0.61165756628705,-0.001370257375761852,-0.18827463379635884,0.094713257995931,-0.05574635307741811,0.43780761480043756,-0.04341165203564102,-0.26522206941667603,-0.9290682952804463,-1.9882711619127396,-0.20105282073308062,0.01357973490570928,1.0742451043211698,-0.21908907431882754,-1.2011255581461875,0.07627033843642002,0.04632127617273054,-0.6933005972990375,2.507338792796136,0.49343975446374216,0.12287629589583395,-0.808434706627823,0.018805724944740806
36,ETL-SAMPLE-50000035,2.8592742414514336,2.977117231616137,2.025393413893627,1.9733481818600416,0.7614070593142596,-2.0315992439486803,2.092311923748523,2.6719829071233674,-1.9866330590864596,4.321936079071761,1.8775987917067845,1.6898624771899906,3.9172544478951816,1.6966304960462277,2.542095243111213,4.294136089093111,1.1161375250133148,1.8867601627206145,3.8169069506839652,1.0880432749093858,0.195900281597167,-155.042118298095,-38.045446414,0.00013806399501,0.44782853088,0.012704104186525261,0.41943960025362387,-0.05442750147588448,-0.23835465627000582,-0.055082485214738436,-0.1734600509004986,0.38860888931643206,-0.0860102570126421,-0.6633427989001942,-0.8248463687746003,-1.973899489155407,-0.1972514887142531,0.31248526800222737,1.2578749199782577,0.02680275811921181,-0.8821564748180537,0.45970817726663066,1.0010187171520102,-1.005986074684006,2.0127062803835805,0.6469736417209309,-0.0590476324956065,-0.2852077241352419,-0.1772421398262973
37,ETL-SAMPLE-50000036,2.689217653250791,2.8933426217880425,1.9639705108649503,2.2238112965325376,0.5527998775362347,-1.8977991397580318,1.9660093851691076,2.4220099314332604,-2.142994488574324,4.109562476962669,1.5387505360135076,1.498349011708985,4.133310147882194,1.9535920130625528,2.186726751240715,3.9511247881187366,1.1038844233306695,2.247471799425464,3.6485467533864178,2.0645849604088693,0.1920716030503146,-155.038115105333,-38.039839551,-0.00044361456154,0.55635495643,-0.08842349854758268,0.5560104733874288,-0.007073017296382761,-0.3084456710212872,0.14273067336902934,0.14752048568703074,0.3859999352475322,-0.06254089447780406,0.36733596926204193,-0.9114180806686518,-1.9368077211694246,-0.12179329379945317,-0.377903407927854,1.197876872940965,-0.11504400627203501,-1.3743643574878206,-0.4465933790133364,-0.7477453888922605,-0.6090528712033298,1.9067264297481932,-0.16723376418626246,0.48529275000763694,-0.80228213992884,-0.2184300291368826
38,ETL-SAMPLE-50000037,2.776772512081328,2.9287800840163163,1.9624957292026708,2.1523653832146508,2.568847891263373,-2.0719869522277987,2.016940484110432,0.8038869225153075,-2.1915462358654896,4.245262749150237,1.5379477863828837,1.5227248921792573,4.196870795170229,1.2191750511088764,2.262729413860439,4.006802949668503,2.064720624902861,2.156336987567255,3.568692319902863,1.5244686645365504,-0.5078614150022958,-155.041563791367,-38.041091042,-8.2632979079e-06,0.48684687815,0.022619961229349755,0.4709180107315044,-0.024944091232113524,-0.3372114099649144,-0.06287175239843741,-0.08511533821768198,0.43249332456605016,0.04973318006412567,-0.5023249384266153,-0.9895254717002944,-1.759293684330199,0.02974700236947598,0.31355180348977124,1.3402942428857454,-0.33741167860169113,-1.4373225751899208,0.5063378592513084,0.6570035225588731,-0.5076882720956195,1.993218873524898,0.19783849355711097,-0.22916219178892272,-0.9498741784967657,-0.11120983226331146
39,ETL-SAMPLE-50000038,2.7100902242270006,2.9933252824029006,2.0997930886869924,2.182228138068517,0.41370507632006814,-1.56150842439371,2.069312253131739,2.439173436338155,-2.25732769744279,4.396014819223227,1.9807496766100097,1.9064232463977133,4.141474958981568,1.5185716676938286,2.5884691461869918,4.2483260568713925,1.1508942443070804,1.800782190140647,3.569130976802665,2.0401231102956463,-0.21033373777472064,-155.030140156075,-38.041523586,3.329135855e-06,0.49288912383,-0.08362946301170879,0.5750225397816632,0.07539759776376134,-0.1861599414781051,0.29085533693900917,0.1326962816767805,0.6178321976815341,-0.20054141154985358,0.7467519005729608,-0.602144770397421,-2.0455622264356217,-0.2758689796135216,-0.6972554897617307,0.9978138686634365,-0.05010502199973471,-0.7558290776107596,-0.2876766376864019,-1.3027974222433807,-1.4174482637195278,1.9388364387865529,-0.7399355973902433,0.9522091877044385,-0.7593782626150274,-0.056201156337782096
40,ETL-SAMPLE-50000039,2.706118169175083,2.935343924073947,1.9184114270080086,2.0164008566011344,2.629051397099192,-2.2413103058194315,2.107142725379165,0.739636962873161,-1.8887578644857408,4.080831756393832,1.2546293900865342,2.300073769532872,4.08966902643783,2.0691339753014937,1.987411969356265,4.189705595539425,1.3635219203986926,1.4888872416181413,3.8766046768557385,1.6635458534087417,-0.4360270938632485,-155.043647775874,-38.042994541,-3.6943793506e-05,0.53977629564,-0.08722945348037475,0.5771273566721896,-0.02003792295606746,-0.19107423945452479,0.1423800584858473,-0.14258942732209037,0.38581153369990623,-0.043935062658367406,-0.5536538323082274,-0.9308221504206271,-1.8762501422074154,-0.45416233944828033,0.005059256305404471,1.2095404147390354,-0.17652097631154065,-1.3170771373409242,0.6140741498075452,0.14986532201629715,-0.6121245974122879,2.1521047532598456,0.47522629269416344,0.7010630469780976,-0.7646034993671326,-0.2809003436420638
41,ETL-SAMPLE-50000040,2.6549117588899587,2.986759969694299,1.8935893483056343,2.012289088205933,0.7988082368206378,-2.156638984956654,2.1889524303715566,2.6421525264065893,-2.116147916595067,4.154956444048503,1.3837875881739665,1.4126450550126,3.9682172215139846,2.0808307336527636,1.9685473392786041,4.153377190192703,1.2756995653173537,2.2775256731374522,3.687326613824931,1.2326692162648367,-0.4256063681160029,-155.03757784,-38.037882232,6.9584560747e-05,0.56679990453,0.03735289812727577,0.6096125247084851,-0.0399402363049088,-0.289117546811259,-0.07319964069325668,-0.16244248268270975,0.43384165385412576,0.06471605474207923,-0.7246432861334725,-0.9603365556172573,-1.7653324975333924,-0.06065111413589657,0.35000153994462657,1.2231741056269216,-0.4394277918103436,-1.4095838994832752,0.7633316940022586,0.6908302020584618,-0.30686926062498815,2.0522656439599767,0.13678660886501234,0.03715367633084835,-1.1770418241300975,-0.06938124725286403
42,ETL-SAMPLE-50000041,2.7420665975850764,2.8325389238821175,1.9890948920115372,2.0567188469201296,2.494014837142652,-2.2562864869212533,2.1307046178986173,0.6481449049231208,-2.0205457007110836,4.210516101807655,2.0521515961752375,1.948706455995016,3.9963945639201572,1.343302633895167,1.5428234830514158,4.185919332934417,1.3917131235020808,2.4223656820356454,3.7636698717082058,1.9996740116623344,-0.2536695792497993,-155.047109109808,-38.042115865,-0.0002599242649,0.51568068743,-0.04403292688097854,0.5086641765030381,0.037207667162009364,-0.3008313894635781,0.11400689945026551,-0.02863806069559338,0.4464324876096753,-0.0449648154382737,-0.040737461872249636,-0.9925713862474476,-1.960186146653953,-0.25446229558123984,-0.09018701777601972,1.2202406218820832,-0.2870398841172062,-1.5368221230806671,0.2009236478717518,-0.2738125947610689,-0.8493010259769841,2.2478576457870147,-0.04513780197212268,0.44771865456553134,-0.847202496978913,-0.2993315102497005
43,ETL-SAMPLE-50000042,2.7414155177078934,2.868578749041152,1.9222400033968263,2.079217197189478,2.5165554771505523,-2.2629004857136312,2.136101879804802,0.742857201926174,-2.0245655640838027,4.178353157442964,2.0282550444300793,2.013754953070738,4.058429272098392,1.3648937950274869,1.431803372274903,3.874767137094601,1.2667529370978077,2.369089088437889,3.6016511514401244,1.538928518680714,0.510719175595488,-155.041107487688,-38.042588652,9.2409319049e-05,0.50337637417,-0.04755647215165007,0.520293983506753,0.0009324199216570045,-0.3945429149927473,0.0734182288982545,-0.0565434711105102,0.36952839590499,-0.0095076604782817,-0.35483482337732475,-1.0142724289457703,-1.8357570519342699,-0.2733636515292318,-0.022568436598493193,1.2462199815013526,-0.27527332316881964,-1.719709216257082,0.3929013896886559,0.06825355478480277,-0.5070356812616038,2.1151745108568396,0.15311213923637,0.5736159890328028,-0.7328995860471366,-0.25788080120970314
44,ETL-SAMPLE-50000043,2.6983186426941406,2.8990401185495798,1.9701644738610196,2.208959096976907,2.74919425751434,-2.102607661525391,2.029332548464166,0.7797125570104171,-2.2751013394650625,4.141901236281567,1.102104168801194,1.7502774759857795,3.9982616296776663,1.6629946447123318,2.4828308137898536,4.136432579411609,1.9397587901256248,1.7113139095660201,3.6963835832336653,1.115344498672305,0.16948398094949294,-155.045271324165,-38.040318881,4.9828678041e-05,0.53830926046,0.05133381267020494,0.5505829075350532,0.04139569585585287,-0.2646423832571019,-0.14060759021145403,-0.17419124826082097,0.5450162195397975,-0.08830005088904377,-0.8726645245656335,-0.9214815972196724,-1.7264717969242271,-0.024759203849143676,0.5146393840363576,1.0825283861219406,-0.3723992758343401,-0.8898509132798861,0.7436034488823491,1.3618694529156574,-0.5942998068560257,2.3291649695884455,0.6103495972779158,-0.415986908227508,-0.8536264120223176,-0.01895673550359248
45,ETL-SAMPLE-50000044,2.78344366081673,2.891108313635332,1.9514184409478004,1.9678304908582998,0.6828986904104061,-2.0032156509913124,1.9742961036593158,2.64764767085529,-2.2412549384389004,4.337404365692729,1.2514484996579198,2.235943484032381,4.031447041943913,1.5529904679462079,1.4510094473121689,4.1807587834093045,2.0261133452618143,2.148887511959408,3.840802681531806,2.0360381345942105,0.09640808836571517,-155.041011742178,-38.037184547,-0.00023453933505,0.55145215009,-0.03026649419701602,0.4558676314118626,-0.00827634048315759,-0.12676249013414279,0.07941615336251474,-0.12229609684772283,0.37005993390080427,-0.04482654137707025,-0.42466036156805087,-1.0913399355285167,-1.9744628975474043,-0.35552965444451373,0.1285090558379829,1.1430189229730334,-0.21819033890359626,-0.9567602756305945,0.46018736473547595,0.2827068903845244,-0.5434714280936936,1.96901566598919,0.3264599139029178,0.3296657812780057,-0.6678969364350941,-0.11031879981714277
46,ETL-SAMPLE-50000045,2.6616742717345394,2.868532624003312,1.919963949651298,2.145119533512867,2.4579551068748455,-2.024858528741239,2.080533000707519,0.5683843825474351,-2.2288327126560006,4.05792204051217,1.706699384147465,2.4267116063181198,4.093625974004953,1.8763430859094203,1.5494453567708257,3.979630128707315,1.1134680904951892,1.7175345644031523,3.721086336717058,1.9992178673993797,-0.1116316080254117,-155.044330857171,-38.041758587,0.00016512635313,0.56987784247,0.0472745545030252,0.6086037540446866,0.018530838713115203,-0.2784464807812911,-0.05660586013427237,0.10592469467888505,0.41998343775569413,-0.05243999785447744,0.3480517620720023,-0.9712375849319259,-1.913965634007504,0.21017558669651082,-0.014955292233631566,1.0985753785841625,-0.2883302518948437,-1.4920805050726844,-0.3149995469615342,0.05076390262789186,-0.6913607759868505,2.522927648743398,-0.321313166933699,-0.41737695459433877,-0.7961272575873021,-0.22804625912014972
47,ETL-SAMPLE-50000046,2.608017488552889,2.815726604076329,1.8617246982176443,2.0592628140153773,2.5177934402753785,-2.0635723271572473,2.0542339306177264,0.6416923855087153,-2.0489051593081076,3.880375993246735,1.1612690712881453,1.520040806016027,4.205373778010426,1.556818210122154,2.3364188486465247,4.061918738381493,2.0151943002152173,1.63307640908943,3.7671093591279923,2.0224256328277694,0.10311164359947567,-155.047976627907,-38.041568725,-0.00017623325378,0.63124877467,-0.003878765853810917,0.637714517725446,0.003007942577895703,-0.27387476171244585,0.009017607641431346,0.026481656364182957,0.2944243790635264,0.0016888271339084008,-0.02638289075563533,-0.8698343320380943,-1.8942265190247707,-0.05337957490847672,0.028639318540389064,1.0997593602937747,-0.3231828676587856,-1.4259587171206862,0.07547413040621108,0.029084331793518672,-0.8321783948597338,2.546830179370037,-0.0796819042420619,0.052856340724474885,-0.8363605708393301,-0.13119742303807266
